fastqFileNumber,sample,bam_path,perturbation_id,locus,perturbation,marker,locus_coverage,coverage_notes,log2_length_scaled,status
387,YDR477W_Minimal_HisMetLeuUra_Glucose_0.001_-1_cAMP_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_0.001_-1_cAMP_1.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0,,0,0
388,YDR477W_Minimal_HisMetLeuUra_Glucose_2_30_cAMP_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_2_30_cAMP_2.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0,,0,0
389,YDR477W_Minimal_HisMetLeuUra_Glucose_2_45_cAMP_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_2_45_cAMP_2.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0,,0,0
390,YDR477W_Minimal_HisMetLeuUra_Glucose_2_60_cAMP_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_2_60_cAMP_2.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0,,0,0
391,YDR477W_Minimal_HisMetLeuUra_Glucose_2_90_cAMP_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_2_90_cAMP_2.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0,,0,0
392,YDR477W_Minimal_HisMetLeuUra_Glucose_2_180_cAMP_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_2_180_cAMP_2.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0,,0,0
393,YDR477W_Minimal_HisMetLeuUra_Glucose_2_300_cAMP_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_2_300_cAMP_2.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0,,0,0
394,WT_Minimal_HisMetLeuUra_Galactose_0.0015_-1_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_Minimal_HisMetLeuUra_Galactose_0.0015_-1_none_3.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
395,WT_Minimal_HisMetLeuUra_Galactose_2_30_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_Minimal_HisMetLeuUra_Galactose_2_30_none_3.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
396,WT_Minimal_HisMetLeuUra_Galactose_2_45_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_Minimal_HisMetLeuUra_Galactose_2_45_none_3.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
397,WT_Minimal_HisMetLeuUra_Galactose_2_60_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_Minimal_HisMetLeuUra_Galactose_2_60_none_3.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
398,WT_Minimal_HisMetLeuUra_Galactose_2_90_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_Minimal_HisMetLeuUra_Galactose_2_90_none_3.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
399,WT_Minimal_HisMetLeuUra_Galactose_2_180_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_Minimal_HisMetLeuUra_Galactose_2_180_none_3.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
400,WT_Minimal_HisMetLeuUra_Galactose_2_300_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_Minimal_HisMetLeuUra_Galactose_2_300_none_3.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
401,WT_YPD_none_Glucose_2_1440_none_24,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_YPD_none_Glucose_2_1440_none_24.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
402,WT_YPD_none_Glucose_2_1440_none_25,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_YPD_none_Glucose_2_1440_none_25.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
403,WT_YPD_none_Glucose_2_1440_none_26,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_YPD_none_Glucose_2_1440_none_26.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
404,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_0.001_-1_1NMPP7_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_0.001_-1_1NMPP7_1.markdup.sorted.bam,geno1,YKL166C,swap,HYG,0,,0,0
404,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_0.001_-1_1NMPP7_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_0.001_-1_1NMPP7_1.markdup.sorted.bam,geno2,YPL203W,deletion,"NAT",1,,7.16,8
405,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_30_1NMPP7_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_30_1NMPP7_1.markdup.sorted.bam,geno1,YKL166C,swap,HYG,0,,0,0
405,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_30_1NMPP7_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_30_1NMPP7_1.markdup.sorted.bam,geno2,YPL203W,deletion,"NAT",1,,6.57,8
406,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_45_1NMPP7_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_45_1NMPP7_1.markdup.sorted.bam,geno1,YKL166C,swap,HYG,0,,0,0
406,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_45_1NMPP7_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_45_1NMPP7_1.markdup.sorted.bam,geno2,YPL203W,deletion,"NAT",0.98,,6.04,8
407,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_60_1NMPP7_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_60_1NMPP7_1.markdup.sorted.bam,geno1,YKL166C,swap,HYG,0.11,,1,0
407,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_60_1NMPP7_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_60_1NMPP7_1.markdup.sorted.bam,geno2,YPL203W,deletion,"NAT",0.99,,6.71,8
408,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_90_1NMPP7_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_90_1NMPP7_1.markdup.sorted.bam,geno1,YKL166C,swap,HYG,0,,0,0
408,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_90_1NMPP7_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_90_1NMPP7_1.markdup.sorted.bam,geno2,YPL203W,deletion,"NAT",1,,8.12,8
409,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_180_1NMPP7_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_180_1NMPP7_1.markdup.sorted.bam,geno1,YKL166C,swap,HYG,0,,0,0
409,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_180_1NMPP7_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_180_1NMPP7_1.markdup.sorted.bam,geno2,YPL203W,deletion,"NAT",1,,7.62,8
410,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_300_1NMPP7_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_300_1NMPP7_1.markdup.sorted.bam,geno1,YKL166C,swap,HYG,0,,0,0
410,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_300_1NMPP7_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_300_1NMPP7_1.markdup.sorted.bam,geno2,YPL203W,deletion,"NAT",1,,8.27,8
411,YDR477W_Minimal_HisMetLeuUra_Glucose_0.001_-1_cAMP_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_0.001_-1_cAMP_2.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0,,0,0
412,YDR477W_Minimal_HisMetLeuUra_Glucose_2_30_cAMP_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_2_30_cAMP_3.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0,,0,0
413,YDR477W_Minimal_HisMetLeuUra_Glucose_2_45_cAMP_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_2_45_cAMP_3.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0,,0,0
414,YDR477W_Minimal_HisMetLeuUra_Glucose_2_60_cAMP_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_2_60_cAMP_3.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0,,0,0
415,YDR477W_Minimal_HisMetLeuUra_Glucose_2_90_cAMP_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_2_90_cAMP_3.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0,,0,0
416,YDR477W_Minimal_HisMetLeuUra_Glucose_2_180_cAMP_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_2_180_cAMP_3.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0,,0,0
417,YDR477W_Minimal_HisMetLeuUra_Glucose_2_300_cAMP_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_2_300_cAMP_3.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0,,0,0
418,YDR477W_Minimal_HisMetLeuUra_Glucose_0.001_-1_cAMP_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_0.001_-1_cAMP_3.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0,,0,0
419,YDR477W_Minimal_HisMetLeuUra_Glucose_2_30_cAMP_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_2_30_cAMP_4.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0,,0,0
420,YDR477W_Minimal_HisMetLeuUra_Glucose_2_45_cAMP_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_2_45_cAMP_4.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0,,0,0
421,YDR477W_Minimal_HisMetLeuUra_Glucose_2_60_cAMP_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_2_60_cAMP_4.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0,,0,0
422,YDR477W_Minimal_HisMetLeuUra_Glucose_2_90_cAMP_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_2_90_cAMP_4.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0,,0,0
423,YDR477W_Minimal_HisMetLeuUra_Glucose_2_180_cAMP_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_2_180_cAMP_4.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0,,0,0
424,YDR477W_Minimal_HisMetLeuUra_Glucose_2_300_cAMP_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_2_300_cAMP_4.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0,,0,0
425,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_0.001_-1_1NMPP7_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_0.001_-1_1NMPP7_2.markdup.sorted.bam,geno1,YKL166C,swap,HYG,0,,0,0
425,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_0.001_-1_1NMPP7_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_0.001_-1_1NMPP7_2.markdup.sorted.bam,geno2,YPL203W,deletion,"NAT",0.99,,5.88,8
426,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_30_1NMPP7_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_30_1NMPP7_2.markdup.sorted.bam,geno1,YKL166C,swap,HYG,0,,0,0
426,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_30_1NMPP7_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_30_1NMPP7_2.markdup.sorted.bam,geno2,YPL203W,deletion,"NAT",1,,6.29,8
427,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_45_1NMPP7_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_45_1NMPP7_2.markdup.sorted.bam,geno1,YKL166C,swap,HYG,0,,0,0
427,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_45_1NMPP7_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_45_1NMPP7_2.markdup.sorted.bam,geno2,YPL203W,deletion,"NAT",1,,7.01,8
428,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_60_1NMPP7_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_60_1NMPP7_2.markdup.sorted.bam,geno1,YKL166C,swap,HYG,0,,0,0
428,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_60_1NMPP7_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_60_1NMPP7_2.markdup.sorted.bam,geno2,YPL203W,deletion,"NAT",1,,5.67,8
429,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_90_1NMPP7_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_90_1NMPP7_2.markdup.sorted.bam,geno1,YKL166C,swap,HYG,0,,0,0
429,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_90_1NMPP7_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_90_1NMPP7_2.markdup.sorted.bam,geno2,YPL203W,deletion,"NAT",0.97,,5.78,8
430,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_180_1NMPP7_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_180_1NMPP7_2.markdup.sorted.bam,geno1,YKL166C,swap,HYG,0,,0,0
430,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_180_1NMPP7_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_180_1NMPP7_2.markdup.sorted.bam,geno2,YPL203W,deletion,"NAT",1,,7.24,8
431,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_300_1NMPP7_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_300_1NMPP7_2.markdup.sorted.bam,geno1,YKL166C,swap,HYG,0,,0,0
431,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_300_1NMPP7_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_300_1NMPP7_2.markdup.sorted.bam,geno2,YPL203W,deletion,"NAT",1,,7.52,8
432,WT_Minimal_HisMetLeuUra_Galactose_0.0015_-1_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_Minimal_HisMetLeuUra_Galactose_0.0015_-1_none_4.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
433,WT_Minimal_HisMetLeuUra_Galactose_2_30_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_Minimal_HisMetLeuUra_Galactose_2_30_none_4.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
434,WT_Minimal_HisMetLeuUra_Galactose_2_45_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_Minimal_HisMetLeuUra_Galactose_2_45_none_4.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
435,WT_Minimal_HisMetLeuUra_Galactose_2_60_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_Minimal_HisMetLeuUra_Galactose_2_60_none_4.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
436,WT_Minimal_HisMetLeuUra_Galactose_2_90_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_Minimal_HisMetLeuUra_Galactose_2_90_none_4.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
437,WT_Minimal_HisMetLeuUra_Galactose_2_180_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_Minimal_HisMetLeuUra_Galactose_2_180_none_4.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
438,WT_Minimal_HisMetLeuUra_Galactose_2_300_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_Minimal_HisMetLeuUra_Galactose_2_300_none_4.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
439,WT_YPD_none_Glucose_2_1440_none_27,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_YPD_none_Glucose_2_1440_none_27.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
440,WT_YPD_none_Glucose_2_1440_none_28,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_YPD_none_Glucose_2_1440_none_28.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
441,WT_YPD_none_Glucose_2_1440_none_29,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_YPD_none_Glucose_2_1440_none_29.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
442,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_0.001_-1_1NMPP7_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_0.001_-1_1NMPP7_3.markdup.sorted.bam,geno1,YKL166C,swap,HYG,0,,0,0
442,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_0.001_-1_1NMPP7_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_0.001_-1_1NMPP7_3.markdup.sorted.bam,geno2,YPL203W,deletion,"NAT",1,,6.81,8
443,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_30_1NMPP7_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_30_1NMPP7_3.markdup.sorted.bam,geno1,YKL166C,swap,HYG,0,,0,0
443,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_30_1NMPP7_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_30_1NMPP7_3.markdup.sorted.bam,geno2,YPL203W,deletion,"NAT",0.8,,4.64,8
444,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_45_1NMPP7_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_45_1NMPP7_3.markdup.sorted.bam,geno1,YKL166C,swap,HYG,0,,0,0
444,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_45_1NMPP7_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_45_1NMPP7_3.markdup.sorted.bam,geno2,YPL203W,deletion,"NAT",0.98,,5.46,8
445,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_60_1NMPP7_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_60_1NMPP7_3.markdup.sorted.bam,geno1,YKL166C,swap,HYG,0,,0,0
445,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_60_1NMPP7_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_60_1NMPP7_3.markdup.sorted.bam,geno2,YPL203W,deletion,"NAT",0.99,,6.04,8
446,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_90_1NMPP7_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_90_1NMPP7_3.markdup.sorted.bam,geno1,YKL166C,swap,HYG,0,,0,0
446,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_90_1NMPP7_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_90_1NMPP7_3.markdup.sorted.bam,geno2,YPL203W,deletion,"NAT",1,,6.99,8
447,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_180_1NMPP7_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_180_1NMPP7_3.markdup.sorted.bam,geno1,YKL166C,swap,HYG,0.01,,0,0
447,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_180_1NMPP7_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_180_1NMPP7_3.markdup.sorted.bam,geno2,YPL203W,deletion,"NAT",1,,8.43,8
448,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_300_1NMPP7_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_300_1NMPP7_3.markdup.sorted.bam,geno1,YKL166C,swap,HYG,0,,0,0
448,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_300_1NMPP7_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_300_1NMPP7_3.markdup.sorted.bam,geno2,YPL203W,deletion,"NAT",1,,8.71,8
449,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_0.001_-1_1NMPP7_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_0.001_-1_1NMPP7_4.markdup.sorted.bam,geno1,YKL166C,swap,HYG,0,,0,0
449,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_0.001_-1_1NMPP7_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_0.001_-1_1NMPP7_4.markdup.sorted.bam,geno2,YPL203W,deletion,"NAT",0.95,,5.61,8
450,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_30_1NMPP7_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_30_1NMPP7_4.markdup.sorted.bam,geno1,YKL166C,swap,HYG,0,,0,0
450,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_30_1NMPP7_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_30_1NMPP7_4.markdup.sorted.bam,geno2,YPL203W,deletion,"NAT",0.7,,4.17,8
451,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_45_1NMPP7_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_45_1NMPP7_4.markdup.sorted.bam,geno1,YKL166C,swap,HYG,0,,0,0
451,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_45_1NMPP7_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_45_1NMPP7_4.markdup.sorted.bam,geno2,YPL203W,deletion,"NAT",0.83,,4.7,8
452,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_60_1NMPP7_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_60_1NMPP7_4.markdup.sorted.bam,geno1,YKL166C,swap,HYG,0,,0,0
452,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_60_1NMPP7_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_60_1NMPP7_4.markdup.sorted.bam,geno2,YPL203W,deletion,"NAT",0.94,,5.04,8
453,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_90_1NMPP7_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_90_1NMPP7_4.markdup.sorted.bam,geno1,YKL166C,swap,HYG,0,,0,0
453,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_90_1NMPP7_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_90_1NMPP7_4.markdup.sorted.bam,geno2,YPL203W,deletion,"NAT",1,,6.87,8
454,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_180_1NMPP7_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_180_1NMPP7_4.markdup.sorted.bam,geno1,YKL166C,swap,HYG,0,,0,0
